11406.json	mostly-true	"There have been seven investigations (of Benghazi) led mostly by Republicans in the Congress that concluded nobody did anything wrong, but there were changes we could make."	"congress,terrorism"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	on NBC's Today Show
1476.json	mostly-true	One-third of the economic stimulus package was tax cuts.	"economy,pundits,stimulus,taxes"	jon-stewart			none	0	2	1	1	1	an interview with Bill O'Reilly
2393.json	TRUE	"Taxpayers pay $18,000 a month for House Speaker Nancy Pelosis district office in downtown San Francisco."	"economy,federal-budget,message-machine,taxes"	john-dennis		California	republican	0	0	0	0	0	a campaign commercial
231.json	FALSE	"If we went back to the obesity rates that existed in 1980, that would save the Medicare system a trillion dollars."	health-care	barack-obama	President	Illinois	democrat	70	71	160	163	9	"Johnston, Iowa"
1644.json	FALSE	"The average student will be spending $1,700 to $1,800 more during the life of their loan because of this surcharge."	"economy,education,health-care"	lindsey-graham	U.S. senator	South Carolina	republican	2	2	4	2	0	an appearance on the Fox News show "On the Record" with Greta Van Susteren
7227.json	FALSE	Says a federal plan to expand Medicaid would cost Florida taxpayers $26 billion over 10 years.	health-care	rick-scott	Governor	Florida	republican	28	23	38	34	7	a press conference
5860.json	mostly-true	Says I dont agree with Mr. Hales that we should give a sweeping break to the developers to allow them to build that infill housing without paying for those very basics.	"city-government,government-regulation,housing,infrastructure,message-machine-2012"	jefferson-smith	state representative	Oregon	democrat	1	1	0	4	0	a debate 
11960.json	TRUE	African-Americans are more likely to be arrested by police and sentenced to longer prison terms for doing the same thing that whites do.	crime	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a TV ad
11677.json	mostly-true	I have always opposed drivers licenses for illegal aliens.	"immigration,transportation,voting-record"	david-simpson	Texas House Representative	Texas	republican	0	0	0	1	0	a campaign press release
13406.json	TRUE	Wisconsin is one of several states where you can change your early ballot if you think youve made a mistake.	"city-government,elections,states"	donald-trump	President-Elect	New York	republican	63	114	51	37	61	a speech
2619.json	FALSE	Says Kurt Schrader cast the deciding vote that failed to extend tax cuts for Oregons middle-class families and small businesses.	taxes	scott-bruun	State representative	Oregon	republican	2	1	0	0	0	an e-mail
6990.json	mostly-true	Pakistan has 100 nuclear warheads and theyre rushing to build a lot more. Theyll have more than Great Britain sometime in the relatively near future.	"foreign-policy,nuclear"	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	"the third presidential debate in Boca Raton, Fla."
5418.json	FALSE	Says Gov. Scott Walker is openly backing a move to abolish the state retirement system and convert it to a 401(k)-style plan that will reduce pensions by at least a third for current and retired public employees	"pensions,state-budget"	chain-email			none	11	43	8	5	105	a chain email
11268.json	FALSE	Under the Nuclear Nonproliferation Treaty enrichment has been limited to basically the weapons states.	"foreign-policy,nuclear"	dick-cheney			republican	5	4	2	2	1	an interview on MSNBC's "Morning Joe"
9780.json	FALSE	Sen. Jeff Merkley voted six times for more debt.	"congress,debt,economy"	freedom-partners	Advocacy group	Virginia	none	0	1	0	0	1	a television ad
11530.json	mostly-true	How many concerts would Taylor Swift have to perform to pay off one day of interest on our national debt? She would have to perform every day for three years.	debt	republican-party-florida			republican	10	6	6	6	4	a Facebook post
9354.json	FALSE	"Congress has cut funding, has slashed funding, for veterans benefits over these last years."	"federal-budget,health-care,veterans"	katrina-vanden-heuvel			none	0	2	1	0	0	a discussion on CBS' "Face the Nation"
9533.json	mostly-true	U.S. Senate candidate Jack Kingston requested more earmarks than any other GA Congressman and all GA GOP members combined.	federal-budget	david-perdue	U.S. Senate candidate	Georgia	republican	5	1	4	5	1	In a Twitter post
5267.json	FALSE	Siemens has been unable to fill approximately 200 skilled trade positions in metro Atlanta.	"economy,education,jobs"	nathan-deal			republican	9	5	11	11	0	his State of the State address
8730.json	FALSE	Fifty-three percent of graduates from liberal arts colleges these days cant find jobs.	education	johnny-isakson	U.S. Senator	Georgia	republican	2	3	3	2	0	a speech
7951.json	TRUE	Says Delaware County has more waterfront property than any other county in the state of Ohio	"environment,water"	kris-jordan	State senator	Ohio	republican	0	0	1	1	0	a speech on the Senate floor 
10207.json	TRUE	Georgia has led the nation in student fatalities caused by motorists illegally passing stopped school buses.	"education,public-safety"	sloan-roach	Spokeswoman for Gwinnett County Schools		none	0	0	0	0	0	a television interview
9663.json	FALSE	"Governing magazine has estimated that in the states that dont expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states..."	health-care	richard-saslaw	State Senate Minority Leader	Virginia	democrat	2	3	0	0	1	a TV interview.
7783.json	mostly-true	"Under Republican Governor Chris Christie, tolls cost more. Train and bus rides cost more. College tuition goes up. But Christie protected a tax cut for millionaires."	"education,state-finances,taxes,transportation"	one-new-jersey			democrat	0	0	1	2	0	A radio ad
4160.json	TRUE	Florida Democrats put my Social Security number and my wifes Employment Identification Number in a mail piece.	campaign-advertising	allen-west	"U.S. representative, Florida District 22"	Florida	republican	6	9	3	1	4	a Fox News interview
3495.json	mostly-true	Says new EPA water regulations would force the state to make drainage canals every bit as clean as pristine Florida river systems.	"environment,water"	free-market-florida		Florida	none	0	0	0	1	0	a web video.
2838.json	TRUE	Says Oregon ranks 30th in the nation with regard to its incarceration rate.	"crime,criminal-justice"	crime-victims-united-oregon	political action committee	Oregon	none	0	0	0	0	0	a website
10629.json	FALSE	Says Jeb Bush has released 10 percent of his emails.	transparency	james-carville	political consultant	Louisiana	democrat	2	1	0	1	0	a broadcast of "This Week with George Stephanopoulos"
4041.json	TRUE	Creeping defense commitments in (the Middle East) and globally now consume over half the U.S. discretionary budget annually.	"federal-budget,military"	marcy-kaptur	Representative from Ohio's Ninth Congressional District	Ohio	democrat	0	2	4	4	0	a speech in the House of Representatives
2413.json	mostly-true	"As the CEO of HP, Carly Fiorina laid off 30,000 workers."	"candidates-biography,corporations,job-accomplishments,message-machine,workers"	barbara-boxer	U.S. Senator	California	democrat	2	0	3	4	1	a political ad
3578.json	FALSE	Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want.	unions	florida-education-association		Florida	none	0	2	0	0	0	a campaign-style ad.
5328.json	TRUE	"91 percent of Latinos support the DREAM Act, which allows undocumented youth to attend college, but Marco Rubio opposes it."	"education,immigration,message-machine-2012"	presente			none	0	1	0	0	0	a television ad
4837.json	FALSE	Says Mahmoud Ahmadinejad said that if he has a nuclear weapon he will use it to wipe Israel off the face of the earth. He will use it against the United States of America.	"foreign-policy,israel,nuclear"	michele-bachmann	Congresswoman	Minnesota	republican	8	22	6	4	16	"a foreign policy debate in Washington, D.C."
1827.json	FALSE	Bill McCollum on the Arizona immigration law.	immigration	bill-mccollum		Florida	republican	2	1	2	0	1	interviews with Florida media.
983.json	FALSE	There are no similar clips of Newt Gingrich talking about how ineffective President Bush was in trying to control North Korea.	"foreign-policy,pundits"	lawrence-odonnell			none	2	2	0	3	0	an appearance on MSNBC.
7984.json	FALSE	Rhode Islands graduated driving license has saved hundreds of lives.	"children,crime,public-safety,market-regulation"	joseph-mcnamara	House member	Rhode Island	democrat	0	2	1	0	0	a speech on the floor of the Rhode Island House of Representatives
9535.json	FALSE	The Wisconsin unemployment rate was higher than the U.S. rate during only three months when Mary Burke was state commerce secretary.	"candidates-biography,economy,jobs,states"	joe-zepecki			democrat	0	1	0	0	0	an interview
3042.json	TRUE	Georgia lawmakers fuel up for the session by feasting on wild hogs.	agriculture	new-georgia-encyclopedia		Georgia	none	0	0	0	0	0	New Georgia Encyclopedia entry on hogs in Georgia history
2694.json	TRUE	Says Will Rasmussen falsely claimed he had lived in the West Linn district for about a year.	"candidates-biography,ethics"	promote-oregon-leadership-pac-oregon-house-republi	Political action committee	Oregon	republican	1	1	1	0	0	a campaign mailer
8299.json	mostly-true	Ninety-five percent of all the wages in Texas are above minimum wage.	"economy,workers"	rick-perry	Governor	Texas	republican	30	30	42	23	18	an interview on CNN's "Crossfire"
11059.json	FALSE	We dont have a (military) reserve force if something happens.	"immigration,military"	joe-theismann		Virginia	none	0	1	0	0	0	a discussion on "Outnumbered"
3383.json	FALSE	Wisconsin Gov. Scott Walkers budget okays disposing of unclaimed pound dogs to university research facilities.	state-budget	blog-posting			none	7	19	3	5	44	various blog postings critical of Wisconsin Gov. Scott Walker
1390.json	TRUE	No Democratic campaign for (Fla.) governor has ever had these kinds of resources this early on in an election cycle.	florida	alex-sink		Florida	democrat	1	2	2	4	0	response to questions about fundraising totals
7117.json	FALSE	The error rates for the Fulton County elections department are well below the average.	elections	emma-darnell	Fulton County Commissioner	Georgia	democrat	0	1	0	0	0	a meeting
3480.json	mostly-true	"Oregon concealed gun applications include home phone numbers, home address, Social Security numbers, what kinds of guns you have in the house whether you were dishonorably discharged from the military, what controlled substances you are taking and were you ever accused of -- accused, mind you -- of stalking."	"guns,privacy"	kim-thatcher	state representative	Oregon	republican	0	0	0	1	0	a House floor session
1935.json	mostly-true	"When I become the nominee, the Democratic nominee, I will be the only pro-choice candidate on the ballot."	abortion	kendrick-meek		Florida	democrat	2	6	1	4	1	in a Democratic U.S. Senate debate
11628.json	mostly-true	"While the smoking rate nationally has fallen, more than 18 percent of Georgians still light up."	public-health	atlanta-mayor-kasim-reeds-office	spokesperson 	Georgia	none	0	0	0	1	0	press release
11405.json	mostly-true	"While 38 percent of (firearms) dealers that were inspected in 2011 were noncompliant with federal law, only 0.05 percent of inspected dealers had their licenses revoked."	"guns,market-regulation"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	her gun policy platform.
2937.json	TRUE	I think [a little] less than half of the people in our prisons are in there for less than a year. ... We have people who are check kiters and dont pay child support and we are locking them up in the state pen.	"criminal-justice,state-budget"	john-kasich	"Governor of Ohio as of Jan. 10, 2011"	Ohio	republican	9	8	10	18	3	a gathering with reporters
138.json	mostly-true	The founders advised non-interventionism.	foreign-policy	ron-paul	U.S. representative	Texas	republican	5	8	8	8	3	Orlando
5324.json	FALSE	The state constitution clearly says theres not to be a state income tax in Tennessee.	"legal-issues,taxes"	gerald-mccormick	House Majority Leader	Tennessee	republican	0	1	0	0	0	House floor debate over amending the state constitution to prohibit an income tax.
8843.json	TRUE	Quarterbacks won the (Super Bowl) MVP more than 50 percent of the time.	sports	marshall-faulk	NFL Network analyst		none	0	0	0	0	0	comments on the NFL Network
3950.json	FALSE	This is the slowest job recovery since Hoover.	"economy,history,jobs"	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	an appearance at a Tampa coffee shop
4720.json	TRUE	Says Mitt Romney flip-flopped on abortion.	"abortion,message-machine-2012"	jon-huntsman		Utah	republican	5	1	5	4	1	a web advertisement
3160.json	FALSE	"In the past, President Obama has refused to meet with representatives from Cuban exile organizations."	foreign-policy	david-rivera	"U.S. Representative, Florida District 25"	Florida	republican	0	2	0	0	0	a statement
7237.json	TRUE	Says his transportation plan would make Virginia the first state in the nation to eliminate the state tax on gasoline.	"taxes,transportation"	bob-mcdonnell	Governor	Virginia	republican	6	5	7	6	3	a news conference. 
7105.json	mostly-true	Weve outdrawn the Super Bowl for a little while now in the arenas and stadiums that weve followed them in for the Super Bowl. Weve gone in after [the NFL] and surpassed their ticket sales.	"pop-culture,sports"	paul-levesque	"Executive vice president, Talent Relations and Live Events"	Connecticut	none	0	0	0	1	0	an interview on NYPost.com
5830.json	FALSE	Wisconsin women are paid 81 cents to the dollar of a man doing the same job.	"economy,labor,legal-issues,women"	kathleen-falk			democrat	1	3	3	1	0	a newspaper interview
12269.json	FALSE	Steve Santarsiero wrote PAs Gun Safety Law.	guns	steve-santarsiero	State representative	Pennsylvania	democrat	0	1	0	0	0	a campaign mailer.
9658.json	FALSE	Says Common Core is a federal mandate.	"children,education,federal-budget,states"	joe-leibham			republican	0	1	0	0	0	a news release
3951.json	FALSE	Milwaukees police chief can fire officers for basically no cause.	"city-government,state-budget"	robin-vos	Wisconsin Assembly speaker	Wisconsin	republican	0	3	2	5	1	a statement at a committee meeting
8166.json	mostly-true	60 percent of Texas 8th graders are not proficient in math. Only 26% have a teacher with a undergraduate major in math.	education	george-p-bush	"Vice president, Charter Holdings real estate investment partnership"	Texas	republican	1	1	0	1	0	a Twitter post
1900.json	mostly-true	"John McCain ""voted against the tax cuts of 2001 and 2003, wrongly claiming they helped only the rich."""	"candidates-biography,message-machine,taxes"	jd-hayworth		Arizona	republican	0	1	1	1	2	a campaign commercial
11874.json	mostly-true	"In Virginia, people are going and getting marriage licenses who are 12 and 13, and 14 and 15 years old."	"children,marriage"	jill-vogel	State senator	Virginia	republican	0	0	0	1	0	legislative hearing.
8605.json	mostly-true	Republican ideas on health care dont give people an option to even enroll in something that they can afford.	health-care	donna-brazile	Political commentator	"Washington, D.C."	democrat	0	1	4	7	0	a broadcast of CNN's Situation Room
10706.json	TRUE	You cant build a Christian church in Saudi Arabia.	"islam,religion"	sean-hannity	Radio/TV host		none	3	5	3	2	1	a broadcast the Sean Hannity radio show
1342.json	FALSE	"The Congressional Budget Office -- supposedly non-partisan -- estimates that in just a few years the average cost to every family of four (from cap and trade) will be $6,800 per year."	"cap-and-trade,climate-change,energy,environment"	chain-email			none	11	43	8	5	105	a widely circulated e-mail
4502.json	TRUE	"The federal government is spending $46,000 a year per family (or group of four) and could balance its budget by dropping that to $30,000."	federal-budget	mark-neumann	Developer and homebuilder	Wisconsin	republican	2	4	1	2	1	a television interview
9411.json	FALSE	The Pentagon made up the since-debunked heroics of POW Jessica Lynch as she tried to avoid capture in Iraq.	"iraq,military"	rachel-maddow	MSNBC host		none	6	6	4	6	1	comments on "The Rachel Maddow Show"
9442.json	TRUE	The U.S. military footprint in Africa is nearly nonexistent.	"foreign-policy,military"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	"her book, ""Hard Choices."""
5305.json	TRUE	"In just a few decades, Social Security, Medicare and Medicaid, other mandatory spending programs, and paying interest due on the debt will eclipse our entire budget."	"federal-budget,medicaid,medicare,social-security"	kurt-schrader	U.S. representative	Oregon	democrat	0	1	3	0	0	congressional website 
9754.json	mostly-true	There are only about 10 people in the United States Senate who have any real business experience.	"congress,job-accomplishments"	david-perdue	U.S. Senate candidate	Georgia	republican	5	1	4	5	1	during an appearance in Middle Georgia
444.json	mostly-true	Barack Obama is "the only candidate who doesn't take a dime from oil company PACs or lobbyists."	energy	barack-obama	President	Illinois	democrat	70	71	160	163	9	in a television ad
12395.json	TRUE	"Under Donald Trumps tax plan, the top 0.1 percent of taxpayers -- people earning multiple millions of dollars a year, on average -- would get more tax relief than the bottom 60 percent of taxpayers combined."	"income,taxes,wealth"	jennifer-shilling	"State Assembly member, 95th District"	Wisconsin	democrat	1	1	0	2	0	a teleconference
6040.json	FALSE	Says PolitiFact listed Governor Scott Walker of Wisconsin as the Governor who told the most lies and our own untruthful Governor Chris Christie made it into Politifacts top five of Lie - en Governors.	candidates-biography	loretta-weinberg	State Senator		democrat	1	2	0	1	0	a column on Blue Jersey
2391.json	FALSE	On whether President Obamas speeches to school children spread socialist ideology.	education	jim-greer		Florida	republican	0	0	0	0	0	a statement to the press
9633.json	FALSE	The number of jobs created and people lifted out of poverty during Bill Clintons presidency was a hundred times what it was under President Ronald Reagan.	"economy,history,jobs,poverty"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	an interview on PBS' "The Charlie Rose Show"
2168.json	TRUE	"(Bill) McCollum also voted for numerous amendments to weaken the legislation, even voting to make trains less accessible to those in wheelchairs."	disability	florida-democratic-party		Florida	democrat	5	4	4	5	3	a press release
7934.json	mostly-true	"People want the minimum wage, they want marriage equality, they want womens health care. Theres issues that actually that really do matter, social issues that matter to the people of this state. So I know Barbara would support those issues, I know the governor hasnt. Youve seen the actions hes taken on them."	"gays-and-lesbians,health-care,marriage,state-budget,state-finances,women,workers"	stephen-sweeney	State Senator		democrat	1	2	3	1	0	an interview on "On The Record with Michael Aron" program
7208.json	mostly-true	AIG has fully repaid the federal government plus a profit of more than $22 billion.	"corporations,federal-budget,financial-regulation"	american-international-group			none	0	0	0	1	0	a TV ad
642.json	TRUE	"Says McCain once said that on ""the most important issues of our day, I've been totally in agreement and support of President Bush."""	bush-administration	joe-biden	U.S. senator	Delaware	democrat	11	10	21	16	4	"a speech in Springfield, Ill."
6963.json	TRUE	Says Barack Obama said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. That simply has not happened.	"deficit,federal-budget"	leonard-lance			republican	0	0	1	2	0	a debate
5355.json	TRUE	"Says if we raise the number of third-graders who read at a third-grade level, we affect everything, from graduation rates to incarceration rates."	education	ben-cannon	Education Adviser	Oregon	democrat	0	0	0	0	0	a Portland Monthly article.
8732.json	mostly-true	"You dont see Norway losing population, and its taxes are astronomical."	taxes	jonathan-harris	University professor	Rhode Island	activist	0	0	0	1	0	a newspaper commentary
9116.json	mostly-true	Manufacturing wages today in America on a per-hour basis are actually a bit lower than average wages in the economy as a whole.	"economy,jobs,poverty"	steven-rattner			democrat	0	0	0	2	0	comments on ABC's "This Week"
6518.json	mostly-true	"Says that as Massachusetts governor, Mitt Romney condemned coal-fired plants, saying they kill people."	"economy,energy,environment"	barack-obama	President	Illinois	democrat	70	71	160	163	9	a news release
10446.json	mostly-true	College tuition rates in Texas jumped by 55% since 2003.	"education,state-budget,state-finances"	democratic-national-committee			none	8	2	10	8	0	an email blast
13376.json	TRUE	Several elected state officials have opened their homes to children in need of loving families.	children	dan-patrick	Lieutenant governor-elect	Texas	republican	4	4	3	4	4	"a press release titled “Lt. Governor Unveils Faith-Based Initiative on Foster Care Children,”"
2843.json	FALSE	Rhode Island is one of only six states to use E-Verify.	immigration	lincoln-chafee		Rhode Island	democrat	3	5	3	4	0	comments to reporters following a news conference
3692.json	TRUE	"Youve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs."	"medicare,social-security"	eric-cantor	House Majority Leader	Virginia	republican	9	6	4	4	4	a TV appearance.
3535.json	TRUE	Three courts have found the new health care law constitutional and two have found it unconstitutional.	"health-care,legal-issues"	james-roosevelt	"CEO, Tufts Health Plan"	Rhode Island	newsmaker	0	0	0	0	0	a segment of WPRI's Newsmakers program
7432.json	mostly-true	"You cant bring an iPad or a piece of paper and a pencil in the (Wisconsin Assembly) gallery to take notes of whats going on, but you can bring a gun up there."	"guns,states,technology,transparency"	peter-barca	State Representative	Wisconsin	democrat	0	2	2	3	1	an interview
12004.json	mostly-true	Says he tore down hundreds of abandoned homes that served as havens for crime and reduce(d) the value of our neighborhoods.	"criminal-justice,urban"	tim-mcginty	Cuyahoga County prosecutor	Ohio	democrat	0	0	0	1	0	his campaign website
10197.json	FALSE	"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long."	"economy,environment,jobs"	bob-seger	"Rock singer, songwriter"	Michigan	none	0	1	0	0	0	an interview
4063.json	TRUE	Says car insurance rates have decreased since about a decade ago because of market-based solutions that attracted more auto insurers to New Jersey.	transportation	chris-christie	Governor of New Jersey	New Jersey	republican	10	17	27	19	8	an "On the Line" interview with Steve Adubato
1755.json	TRUE	"At the moment, energy companies spend 0.25 percent on RD."	"corporations,energy,oil-spill,pundits,science,technology"	katrina-vanden-heuvel			none	0	2	1	0	0	a roundtable discussion on ABC's 'This Week'
4443.json	mostly-true	The U.S. military is in 130 countries. We have 900 bases around the world.	"federal-budget,foreign-policy,military"	ron-paul	U.S. representative	Texas	republican	5	8	8	8	3	a Republican presidential debate in Tampa
9006.json	mostly-true	The Russians didnt wear uniforms when they came in to Ukraine.	"foreign-policy,military"	chris-matthews	Host of MSNBC's Hardball		none	1	2	2	1	0	a segment on "Hardball"
4514.json	mostly-true	"Says that illegal immigrants get a $100,000 break on University of Texas tuition over four years."	"education,state-budget,state-finances"	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a Republican presidential debate in Orlando.
9385.json	TRUE	Rick Perry doesnt think there should be a federal minimum wage.	"economy,federal-budget,state-budget"	democratic-national-committee			none	8	2	10	8	0	an email blast
9918.json	TRUE	"Since I took office, Wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years Mary Burke was Commerce secretary."	"economy,job-accomplishments,small-business"	scott-walker	Milwaukee County Executive	Wisconsin	republican	26	41	32	40	11	a campaign news release
1995.json	TRUE	Democrats say Chafee wants to tax equipment that enables amputee veterans to drive	taxes	democratic-governors-association			democrat	1	0	0	0	2	Democratic Governors Association website
1060.json	mostly-true	Even high estimates for an early draft of the health care plan are less than the $1.8 trillion cost of the Bush tax cuts.	"economy,health-care,pundits,taxes"	paul-krugman	New York Times columnist		none	0	2	3	4	0	a column
13352.json	TRUE	"Says Donald Trump was asked if he would defend our allies. He said well, first hed want to know if they made any payments to us to defend them."	"foreign-policy,homeland-security,military"	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	a rally in Florida
7140.json	TRUE	"In 2008, tourism brought in $38 billion dollars and supported more than 300,000 jobs in the state of New Jersey."	"jobs,tourism"	frank-lautenberg	U.S. Senator	New Jersey	democrat	2	0	2	1	0	a speech on the floor of the U.S. Senate
2307.json	TRUE	Florida is 49th in per capita spending on mental health care.	health-care	bud-chiles		Florida	independent	0	0	1	0	0	a campaign website
8049.json	mostly-true	The oceans have become 30 percent more acidic.	"animals,climate-change,economy,energy,environment,history,public-health,science,weather"	sheldon-whitehouse	U.S. Senator	Rhode Island	democrat	2	3	2	7	0	a speech on the floor of the U.S. Senate
2928.json	TRUE	"150,000 (oil spill) claims have been filed by Floridians, but only 40 percent of them have been paid."	oil-spill	alex-sink		Florida	democrat	1	2	2	4	0	a meeting of the Florida Cabinet
9211.json	TRUE	"In Rhode Island today, 25 percent of our households either dont have a bank account at all, or they have a bank account and theyre still relying on high-cost financial services like payday loans, pawn shop check cashing and so on."	"debt,economy,families,financial-regulation,income,poverty,wealth,workers"	seth-magaziner	investment advisor	Rhode Island	democrat	0	0	0	1	0	an appearance on “10 News Conference”
3270.json	FALSE	"Despite what you may have heard about Wisconsins finances, Wisconsin is on track to have a budget surplus this year."	"labor,pundits,state-budget"	rachel-maddow	MSNBC host		none	6	6	4	6	1	a segment on her television talk show
3100.json	mostly-true	Weve saved over $100 million of (health care) costs in Milwaukee County. I did that.	"health-care,job-accomplishments"	lee-holloway	"Chairman, Milwaukee County Boaerd of Supervisors"	Wisconsin	none	1	2	0	1	1	a meeting with Journal Sentinel reporters and editors
6008.json	TRUE	"Says that from 1992 through 2010, every statewide candidate drawing over 43 percent of the vote in a Republican Texas primary won the resulting runoff."	history	david-dewhurst	Lieutenant governor	Texas	republican	8	8	10	5	5	a memo from campaign pollster Mike Baselice.
4163.json	TRUE	Says members of the military have sent him more campaign contributions than theyve sent President Barack Obama and more than twice what theyve sent other Republican presidential candidates.	campaign-finance	ron-paul	U.S. representative	Texas	republican	5	8	8	8	3	an interview.
8502.json	mostly-true	The federal health care law raises taxes and cuts Medicare.	"health-care,medicare,taxes"	scott-brown		New Hampshire	republican	2	2	1	3	1	comments on "Fox News Sunday"
1837.json	TRUE	"The president has added close to 68,000 troops in the last year, since he came into office, not just the 30,000 you hear, but the others that were added before that."	"afghanistan,foreign-policy,military,abc-news-week"	colin-powell			republican	0	0	1	0	0	an interview on ABC News' "This Week"
6296.json	FALSE	Says President Barack Obama has not raised taxes.	taxes	bill-pascrell	U.S. House of Representatives	New Jersey	democrat	0	3	4	4	0	an interview on C-SPAN’s Washington Journal
12577.json	TRUE	SaysDonald Trump called pregnant employees an inconvenience.	economy	hillary-clinton	Presidential candidate	New York	democrat	40	29	69	76	7	"a rally in Columbus, Ohio"
249.json	mostly-true	McCain opposes repeal of the death tax.	taxes	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a TV ad
3448.json	mostly-true	"Says for the equivalent cost of a single mile of freeway, we have a bike infrastructure."	transportation	sam-adams	Mayor of Portland	Oregon	democrat	3	2	5	2	0	a video online
4840.json	FALSE	"While (Chris Christie) talks about job creation, we dont see jobs being created in this state."	jobs	john-wisniewski	State Assemblyman	New Jersey	democrat	2	2	0	1	0	an NJToday interview
6633.json	TRUE	We have more scientists and engineers per square mile than anywhere in the world.	"economy,jobs,science,workers"	choose-new-jersey		New Jersey	none	0	0	0	0	0	an advertisement in the Wall Street Journal
1219.json	mostly-true	The Defense Department received only one-half of 1 percent of the nearly trillion-dollar stimulus package funding.	"military,stimulus"	sarah-palin		Alaska	republican	9	19	9	6	6	a speech to investors in Hong Kong
3292.json	mostly-true	The (Wisconsin) governor has proposed tax giveaways to corporations.	"corporations,pundits,taxes,abc-news-week"	donna-brazile	Political commentator	"Washington, D.C."	democrat	0	1	4	7	0	an interview on "This Week with Christiane Amanpour."
10596.json	FALSE	"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in."	"immigration,taxes"	john-fredericks	Talks show host	Virginia	talk-show-host	0	1	0	0	0	a radio show.
11153.json	FALSE	The Navy is bringing charges against a Navy officer who shot at the Chattanooga shooter for illegally discharging a firearm on federal property.	"guns,military,terrorism"	allen-west	"U.S. representative, Florida District 22"	Florida	republican	6	9	3	1	4	a blog on his website
7390.json	TRUE	The 12 hottest years on record have come in the last 15 years.	environment	barack-obama	President	Illinois	democrat	70	71	160	163	9	the State of the Union Address
12194.json	mostly-true	We got a million jobs.	"economy,job-accomplishments,jobs"	rick-scott	Governor	Florida	republican	28	23	38	34	7	"a confrontation with a customer at a Gainesville, Fla., Starbucks"
10601.json	mostly-true	Says Hillary Clinton sent a memo to all State Department staff that said you should not do State Department business on personal email.	"ethics,transparency"	joe-scarborough	Host of a morning show on MSNBC		none	1	4	3	3	0	a broadcast of MSNBC's "Morning Joe"
6997.json	mostly-true	"As governor, I cut $5 billion in spending."	"job-accomplishments,message-machine-2012,state-budget,state-finances"	tim-kaine	U.S. Senator	Virginia	democrat	8	3	15	15	0	a TV ad.
10964.json	mostly-true	"Currently, almost 40 percent of people with HIV are not diagnosed until they already have developed AIDS. And that can be up to 10 years after they first are infected with HIV."	public-health	fulton-county-health-and-wellness	none	Georgia	none	0	0	0	1	0	a press release
3526.json	mostly-true	Corporate taxes will soon be the highest in the industrialized world.	"corporations,taxes"	marco-rubio	U.S. Senator	Florida	republican	33	24	32	35	5	a “Wall Street Journal” op-ed
11003.json	FALSE	Lincoln was fervently making plans to send all freed slaves to the jungles of Central America once the (Civil War) was over. The only thing that kept this from happening was his assassination.	"diversity,history"	blog-posting			none	7	19	3	5	44	posts on the Internet
7255.json	FALSE	"Semi-automatic weapons, whether pistol or rifle, were designed for use by the military on the battlefield."	"crime,criminal-justice,government-regulation,guns,military,public-health,recreation,market-regulation"	providence-city-council			none	0	1	0	0	0	a council resolution
4674.json	FALSE	Herman Cain is a pro-choice candidate.	"abortion,message-machine-2012"	iowans-some-semblance-christian-decency		Iowa	none	0	1	0	0	0	parking lot fliers outside an Iowa candidate event
2025.json	FALSE	Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.	"energy,federal-budget,oil-spill,pundits,taxes"	keith-olbermann	Political commentator		none	0	2	3	2	0	a comment on MSNBC's 'Countdown with Keith Olbermann'
4745.json	TRUE	"Says if elected, he would be the first Mayor who lives east of 82nd."	elections	jefferson-smith	state representative	Oregon	democrat	1	1	0	4	0	a press release
4071.json	mostly-true	Mitt Romney is the first Massachusetts politician to run for president and not win the New Hampshire primary in a generation.	"candidates-biography,elections,new-hampshire-2012"	new-hampshire-democratic-party		New Hampshire	democrat	4	0	3	3	0	a statement by state Democratic chairman Ray Buckley in a call with reporters
1500.json	TRUE	"In the stimulus, ""$15 million dollars went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska, population 165."""	stimulus	john-boehner	Speaker of the House of Representatives	Ohio	republican	13	22	11	4	2	a press release
